,33,",",US-2015-150630,",",,9/21/2015,,",",TB-21520,",",Consumer,",",Philadelphia,",",19140,",",OFF-BI-10001525,",",Binders,",",6.86,",",0.7,",",-5.72
,34,",",US-2015-150630,",",,9/21/2015,,",",TB-21520,",",Consumer,",",Philadelphia,",",19140,",",OFF-AR-10001683,",",Art,",",15.76,",",0.2,",",3.55
,35,",",CA-2017-107727,",",,10/23/2017,,",",MA-17560,",",Home Office,",",Houston,",",77095,",",OFF-PA-10000249,",",Paper,",",29.47,",",0.2,",",9.95
,36,",",CA-2016-117590,",",,12/10/2016,,",",GH-14485,",",Corporate,",",Richardson,",",75080,",",TEC-PH-10004977,",",Phones,",",1097.54,",",0.2,",",123.47
,37,",",CA-2016-117590,",",,12/10/2016,,",",GH-14485,",",Corporate,",",Richardson,",",75080,",",FUR-FU-10003664,",",Furnishings,",",190.92,",",0.6,",",-147.96
,38,",",CA-2015-117415,",",,12/31/2015,,",",SN-20710,",",Home Office,",",Houston,",",77041,",",OFF-EN-10002986,",",Envelopes,",",113.33,",",0.2,",",35.42
,39,",",CA-2015-117415,",",,12/31/2015,,",",SN-20710,",",Home Office,",",Houston,",",77041,",",FUR-BO-10002545,",",Bookcases,",",532.4,",",0.32,",",-46.98
,40,",",CA-2015-117415,",",,12/31/2015,,",",SN-20710,",",Home Office,",",Houston,",",77041,",",FUR-CH-10004218,",",Chairs,",",212.06,",",0.3,",",-15.15
,41,",",CA-2015-117415,",",,12/31/2015,,",",SN-20710,",",Home Office,",",Houston,",",77041,",",TEC-PH-10000486,",",Phones,",",371.17,",",0.2,",",41.76
,42,",",CA-2017-120999,",",,9/15/2017,,",",LC-16930,",",Corporate,",",Naperville,",",60540,",",TEC-PH-10004093,",",Phones,",",147.17,",",0.2,",",16.56
,43,",",CA-2016-101343,",",,7/22/2016,,",",RA-19885,",",Corporate,",",Los Angeles,",",90049,",",OFF-ST-10003479,",",Storage,",",77.88,",",0,",",3.89
,44,",",CA-2017-139619,",",,9/23/2017,,",",ES-14080,",",Corporate,",",Melbourne,",",32935,",",OFF-ST-10003282,",",Storage,",",95.62,",",0.2,",",9.56
,45,",",CA-2016-118255,",",,3/13/2016,,",",ON-18715,",",Corporate,",",Eagan,",",55122,",",TEC-AC-10000171,",",Accessories,",",45.98,",",0,",",19.77
,46,",",CA-2016-118255,",",,3/13/2016,,",",ON-18715,",",Corporate,",",Eagan,",",55122,",",OFF-BI-10003291,",",Binders,",",17.46,",",0,",",8.21
,47,",",CA-2014-146703,",",,10/25/2014,,",",PO-18865,",",Consumer,",",Westland,",",48185,",",OFF-ST-10001713,",",Storage,",",211.96,",",0,",",8.48
,48,",",CA-2016-169194,",",,6/25/2016,,",",LH-16900,",",Consumer,",",Dover,",",19901,",",TEC-AC-10002167,",",Accessories,",",45,",",0,",",4.95
,49,",",CA-2016-169194,",",,6/25/2016,,",",LH-16900,",",Consumer,",",Dover,",",19901,",",TEC-PH-10003988,",",Phones,",",21.8,",",0,",",6.1
,50,",",CA-2015-115742,",",,4/22/2015,,",",DP-13000,",",Consumer,",",New Albany,",",47150,",",OFF-BI-10004410,",",Binders,",",38.22,",",0,",",17.96
,51,",",CA-2015-115742,",",,4/22/2015,,",",DP-13000,",",Consumer,",",New Albany,",",47150,",",OFF-LA-10002762,",",Labels,",",75.18,",",0,",",35.33
,52,",",CA-2015-115742,",",,4/22/2015,,",",DP-13000,",",Consumer,",",New Albany,",",47150,",",FUR-FU-10001706,",",Furnishings,",",6.16,",",0,",",2.96
,53,",",CA-2015-115742,",",,4/22/2015,,",",DP-13000,",",Consumer,",",New Albany,",",47150,",",FUR-CH-10003061,",",Chairs,",",89.99,",",0,",",17.1
,54,",",CA-2016-105816,",",,12/17/2016,,",",JM-15265,",",Corporate,",",New York City,",",10024,",",OFF-FA-10000304,",",Fasteners,",",15.26,",",0,",",6.26
,55,",",CA-2016-105816,",",,12/17/2016,,",",JM-15265,",",Corporate,",",New York City,",",10024,",",TEC-PH-10002447,",",Phones,",",1029.95,",",0,",",298.69
,56,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",OFF-ST-10000604,",",Storage,",",208.56,",",0,",",52.14
,57,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",OFF-PA-10001569,",",Paper,",",32.4,",",0,",",15.55
,58,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",FUR-CH-10003968,",",Chairs,",",319.41,",",0.1,",",7.1
,59,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",OFF-PA-10000587,",",Paper,",",14.56,",",0,",",6.99
,60,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",TEC-AC-10002167,",",Accessories,",",30,",",0,",",3.3
,61,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",OFF-BI-10001460,",",Binders,",",48.48,",",0.2,",",16.36
,62,",",CA-2016-111682,",",,6/18/2016,,",",TB-21055,",",Consumer,",",Troy,",",12180,",",OFF-AR-10001868,",",Art,",",1.68,",",0,",",0.84
,63,",",CA-2015-135545,",",,11/30/2015,,",",KM-16720,",",Consumer,",",Los Angeles,",",90004,",",TEC-AC-10004633,",",Accessories,",",13.98,",",0,",",6.15
,64,",",CA-2015-135545,",",,11/30/2015,,",",KM-16720,",",Consumer,",",Los Angeles,",",90004,",",OFF-BI-10001078,",",Binders,",",25.82,",",0.2,",",9.36
,65,",",CA-2015-135545,",",,11/30/2015,,",",KM-16720,",",Consumer,",",Los Angeles,",",90004,",",OFF-PA-10003892,",",Paper,",",146.73,",",0,",",68.96
,66,",",CA-2015-135545,",",,11/30/2015,,",",KM-16720,",",Consumer,",",Los Angeles,",",90004,",",FUR-FU-10000397,",",Furnishings,",",79.76,",",0,",",22.33
,67,",",US-2015-164175,",",,5/5/2015,,",",PS-18970,",",Home Office,",",Chicago,",",60610,",",FUR-CH-10001146,",",Chairs,",",213.12,",",0.3,",",-15.22
,68,",",CA-2014-106376,",",,12/10/2014,,",",BS-11590,",",Corporate,",",Gilbert,",",85234,",",OFF-AR-10002671,",",Art,",",1113.02,",",0.2,",",111.3
,69,",",CA-2014-106376,",",,12/10/2014,,",",BS-11590,",",Corporate,",",Gilbert,",",85234,",",TEC-PH-10002726,",",Phones,",",167.97,",",0.2,",",62.99
,70,",",CA-2016-119823,",",,6/6/2016,,",",KD-16270,",",Consumer,",",Springfield,",",22153,",",OFF-PA-10000482,",",Paper,",",75.88,",",0,",",35.66
,71,",",CA-2016-106075,",",,9/23/2016,,",",HM-14980,",",Consumer,",",New York City,",",10009,",",OFF-BI-10004654,",",Binders,",",4.62,",",0.2,",",1.73
,72,",",CA-2017-114440,",",,9/17/2017,,",",TB-21520,",",Consumer,",",Jackson,",",49201,",",OFF-PA-10004675,",",Paper,",",19.05,",",0,",",8.76
,73,",",US-2015-134026,",",,5/2/2015,,",",JE-15745,",",Consumer,",",Memphis,",",38109,",",FUR-CH-10000513,",",Chairs,",",831.94,",",0.2,",",-114.39
,74,",",US-2015-134026,",",,5/2/2015,,",",JE-15745,",",Consumer,",",Memphis,",",38109,",",FUR-FU-10003708,",",Furnishings,",",97.04,",",0.2,",",1.21
,75,",",US-2015-134026,",",,5/2/2015,,",",JE-15745,",",Consumer,",",Memphis,",",38109,",",OFF-ST-10004123,",",Storage,",",72.78,",",0.2,",",-18.2
,76,",",US-2017-118038,",",,12/11/2017,,",",KB-16600,",",Corporate,",",Houston,",",77041,",",OFF-BI-10004182,",",Binders,",",1.25,",",0.8,",",-1.93
,77,",",US-2017-118038,",",,12/11/2017,,",",KB-16600,",",Corporate,",",Houston,",",77041,",",FUR-FU-10000260,",",Furnishings,",",9.71,",",0.6,",",-5.82
,78,",",US-2017-118038,",",,12/11/2017,,",",KB-16600,",",Corporate,",",Houston,",",77041,",",OFF-ST-10000615,",",Storage,",",27.24,",",0.2,",",2.72
,79,",",US-2014-147606,",",,12/1/2014,,",",JE-15745,",",Consumer,",",Houston,",",77070,",",FUR-FU-10003194,",",Furnishings,",",19.3,",",0.6,",",-14.48
,80,",",CA-2016-127208,",",,6/15/2016,,",",SC-20770,",",Corporate,",",Decatur,",",35601,",",OFF-AP-10002118,",",Appliances,",",208.16,",",0,",",56.2
,81,",",CA-2016-127208,",",,6/15/2016,,",",SC-20770,",",Corporate,",",Decatur,",",35601,",",OFF-BI-10002309,",",Binders,",",16.74,",",0,",",8.04
,82,",",CA-2014-139451,",",,10/16/2014,,",",DN-13690,",",Consumer,",",San Francisco,",",94122,",",OFF-AR-10002053,",",Art,",",14.9,",",0,",",4.17
,83,",",CA-2014-139451,",",,10/16/2014,,",",DN-13690,",",Consumer,",",San Francisco,",",94122,",",OFF-ST-10002370,",",Storage,",",21.39,",",0,",",6.2
,84,",",CA-2015-149734,",",,9/8/2015,,",",JC-16105,",",Corporate,",",Durham,",",27707,",",OFF-EN-10000927,",",Envelopes,",",200.98,",",0.2,",",62.81
,85,",",US-2017-119662,",",,11/16/2017,,",",CS-12400,",",Home Office,",",Chicago,",",60623,",",OFF-ST-10003656,",",Storage,",",230.38,",",0.2,",",-48.95
,86,",",CA-2017-140088,",",,5/30/2017,,",",PO-18865,",",Consumer,",",Columbia,",",29203,",",FUR-CH-10000863,",",Chairs,",",301.96,",",0,",",33.22
,87,",",CA-2017-155558,",",,11/2/2017,,",",PG-18895,",",Consumer,",",Rochester,",",55901,",",TEC-AC-10001998,",",Accessories,",",19.99,",",0,",",6.8
,88,",",CA-2017-155558,",",,11/2/2017,,",",PG-18895,",",Consumer,",",Rochester,",",55901,",",OFF-LA-10000134,",",Labels,",",6.16,",",0,",",2.96
,89,",",CA-2016-159695,",",,4/10/2016,,",",GM-14455,",",Home Office,",",Houston,",",77095,",",OFF-ST-10003442,",",Storage,",",158.37,",",0.2,",",13.86
,90,",",CA-2016-109806,",",,9/22/2016,,",",JS-15685,",",Corporate,",",Los Angeles,",",90036,",",OFF-AR-10004930,",",Art,",",20.1,",",0,",",6.63
,91,",",CA-2016-109806,",",,9/22/2016,,",",JS-15685,",",Corporate,",",Los Angeles,",",90036,",",TEC-PH-10004093,",",Phones,",",73.58,",",0.2,",",8.28
,92,",",CA-2016-109806,",",,9/22/2016,,",",JS-15685,",",Corporate,",",Los Angeles,",",90036,",",OFF-PA-10000304,",",Paper,",",6.48,",",0,",",3.11
,93,",",CA-2015-149587,",",,2/5/2015,,",",KB-16315,",",Consumer,",",Minneapolis,",",55407,",",OFF-PA-10003177,",",Paper,",",12.96,",",0,",",6.22
,94,",",CA-2015-149587,",",,2/5/2015,,",",KB-16315,",",Consumer,",",Minneapolis,",",55407,",",FUR-FU-10003799,",",Furnishings,",",53.34,",",0,",",16.54
,95,",",CA-2015-149587,",",,2/5/2015,,",",KB-16315,",",Consumer,",",Minneapolis,",",55407,",",OFF-BI-10002852,",",Binders,",",32.96,",",0,",",16.15
,96,",",US-2017-109484,",",,11/12/2017,,",",RB-19705,",",Home Office,",",Portland,",",97206,",",OFF-BI-10004738,",",Binders,",",5.68,",",0.7,",",-3.79
,97,",",CA-2017-161018,",",,11/11/2017,,",",PN-18775,",",Home Office,",",New York City,",",10009,",",FUR-FU-10000629,",",Furnishings,",",96.53,",",0,",",40.54
,98,",",CA-2017-157833,",",,6/20/2017,,",",KD-16345,",",Consumer,",",San Francisco,",",94122,",",OFF-BI-10001721,",",Binders,",",51.31,",",0.2,",",17.96
,99,",",CA-2016-149223,",",,9/11/2016,,",",ER-13855,",",Corporate,",",Saint Paul,",",55106,",",OFF-AP-10000358,",",Appliances,",",77.88,",",0,",",22.59
,100,",",CA-2016-158568,",",,9/2/2016,,",",RB-19465,",",Home Office,",",Chicago,",",60610,",",OFF-PA-10003256,",",Paper,",",64.62,",",0.2,",",22.62
,101,",",CA-2016-158568,",",,9/2/2016,,",",RB-19465,",",Home Office,",",Chicago,",",60610,",",TEC-AC-10001767,",",Accessories,",",95.98,",",0.2,",",-10.8
,102,",",CA-2016-158568,",",,9/2/2016,,",",RB-19465,",",Home Office,",",Chicago,",",60610,",",OFF-BI-10002609,",",Binders,",",1.79,",",0.8,",",-3.04
,103,",",CA-2016-129903,",",,12/4/2016,,",",GZ-14470,",",Consumer,",",Rochester,",",55901,",",OFF-PA-10004040,",",Paper,",",23.92,",",0,",",11.72
,104,",",US-2015-156867,",",,11/17/2015,,",",LC-16870,",",Consumer,",",Aurora,",",80013,",",TEC-AC-10001552,",",Accessories,",",238.9,",",0.2,",",-26.88
,105,",",US-2015-156867,",",,11/17/2015,,",",LC-16870,",",Consumer,",",Aurora,",",80013,",",FUR-FU-10004006,",",Furnishings,",",102.36,",",0.2,",",-3.84
,106,",",US-2015-156867,",",,11/17/2015,,",",LC-16870,",",Consumer,",",Aurora,",",80013,",",OFF-BI-10002794,",",Binders,",",36.88,",",0.7,",",-25.82
,107,",",CA-2017-119004,",",,11/28/2017,,",",JM-15250,",",Consumer,",",Charlotte,",",28205,",",TEC-AC-10003499,",",Accessories,",",74.11,",",0.2,",",17.6
,108,",",CA-2017-119004,",",,11/28/2017,,",",JM-15250,",",Consumer,",",Charlotte,",",28205,",",TEC-PH-10002844,",",Phones,",",27.99,",",0.2,",",2.1
,109,",",CA-2017-119004,",",,11/28/2017,,",",JM-15250,",",Consumer,",",Charlotte,",",28205,",",OFF-AR-10000390,",",Art,",",3.3,",",0.2,",",1.07
,110,",",CA-2015-129476,",",,10/20/2015,,",",PA-19060,",",Home Office,",",Orland Park,",",60462,",",TEC-AC-10000844,",",Accessories,",",339.96,",",0.2,",",67.99
,111,",",CA-2017-146780,",",,12/30/2017,,",",CV-12805,",",Corporate,",",New York City,",",10035,",",FUR-FU-10001934,",",Furnishings,",",41.96,",",0,",",10.91
,112,",",CA-2016-128867,",",,11/10/2016,,",",CL-12565,",",Consumer,",",Urbandale,",",50322,",",OFF-AR-10000380,",",Art,",",75.96,",",0,",",22.79
,113,",",CA-2016-128867,",",,11/10/2016,,",",CL-12565,",",Consumer,",",Urbandale,",",50322,",",OFF-BI-10003981,",",Binders,",",27.24,",",0,",",13.35
,114,",",CA-2014-115259,",",,8/27/2014,,",",RC-19960,",",Consumer,",",Columbus,",",43229,",",OFF-FA-10000621,",",Fasteners,",",40.1,",",0.2,",",14.53
,115,",",CA-2014-115259,",",,8/27/2014,,",",RC-19960,",",Consumer,",",Columbus,",",43229,",",OFF-EN-10002600,",",Envelopes,",",4.72,",",0.2,",",1.65
,116,",",CA-2014-115259,",",,8/27/2014,,",",RC-19960,",",Consumer,",",Columbus,",",43229,",",OFF-PA-10004965,",",Paper,",",23.98,",",0.2,",",7.49
,117,",",CA-2014-115259,",",,8/27/2014,,",",RC-19960,",",Consumer,",",Columbus,",",43229,",",OFF-EN-10002504,",",Envelopes,",",130.46,",",0.2,",",44.03
,118,",",CA-2015-110457,",",,3/6/2015,,",",DK-13090,",",Consumer,",",Seattle,",",98103,",",FUR-TA-10001768,",",Tables,",",787.53,",",0,",",165.38
,119,",",US-2015-136476,",",,4/10/2015,,",",GG-14650,",",Corporate,",",Bristol,",",37620,",",OFF-BI-10003650,",",Binders,",",157.79,",",0.7,",",-115.72
,120,",",CA-2016-103730,",",,6/15/2016,,",",SC-20725,",",Consumer,",",Wilmington,",",19805,",",FUR-FU-10002157,",",Furnishings,",",47.04,",",0,",",18.35
,121,",",CA-2016-103730,",",,6/15/2016,,",",SC-20725,",",Consumer,",",Wilmington,",",19805,",",OFF-BI-10003910,",",Binders,",",30.84,",",0,",",13.88
,122,",",CA-2016-103730,",",,6/15/2016,,",",SC-20725,",",Consumer,",",Wilmington,",",19805,",",OFF-ST-10000777,",",Storage,",",226.56,",",0,",",63.44
,123,",",CA-2016-103730,",",,6/15/2016,,",",SC-20725,",",Consumer,",",Wilmington,",",19805,",",OFF-EN-10002500,",",Envelopes,",",115.02,",",0,",",51.76
,124,",",CA-2016-103730,",",,6/15/2016,,",",SC-20725,",",Consumer,",",Wilmington,",",19805,",",TEC-PH-10003875,",",Phones,",",68.04,",",0,",",19.73
,125,",",US-2014-152030,",",,12/28/2014,,",",AD-10180,",",Home Office,",",Houston,",",77041,",",FUR-CH-10004063,",",Chairs,",",600.56,",",0.3,",",-8.58
,126,",",US-2014-134614,",",,9/25/2014,,",",PF-19165,",",Consumer,",",Bloomington,",",61701,",",FUR-TA-10004534,",",Tables,",",617.7,",",0.5,",",-407.68
,127,",",US-2017-107272,",",,11/12/2017,,",",TS-21610,",",Consumer,",",Phoenix,",",85023,",",OFF-BI-10003274,",",Binders,",",2.39,",",0.7,",",-1.83
,128,",",US-2017-107272,",",,11/12/2017,,",",TS-21610,",",Consumer,",",Phoenix,",",85023,",",OFF-ST-10002974,",",Storage,",",243.99,",",0.2,",",30.5
,129,",",US-2016-125969,",",,11/10/2016,,",",LS-16975,",",Home Office,",",Los Angeles,",",90004,",",FUR-CH-10001146,",",Chairs,",",81.42,",",0.2,",",-9.16
,130,",",US-2016-125969,",",,11/10/2016,,",",LS-16975,",",Home Office,",",Los Angeles,",",90004,",",FUR-FU-10003773,",",Furnishings,",",238.56,",",0,",",26.24
,131,",",US-2017-164147,",",,2/5/2017,,",",DW-13585,",",Corporate,",",Columbus,",",43229,",",TEC-PH-10002293,",",Phones,",",59.97,",",0.4,",",-11.99
,132,",",US-2017-164147,",",,2/5/2017,,",",DW-13585,",",Corporate,",",Columbus,",",43229,",",OFF-PA-10002377,",",Paper,",",78.3,",",0.2,",",29.36
,133,",",US-2017-164147,",",,2/5/2017,,",",DW-13585,",",Corporate,",",Columbus,",",43229,",",OFF-FA-10002780,",",Fasteners,",",21.46,",",0.2,",",6.97
,134,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-PA-10001804,",",Paper,",",20.04,",",0,",",9.62
,135,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-PA-10001736,",",Paper,",",35.44,",",0,",",16.66
,136,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-AR-10001149,",",Art,",",11.52,",",0,",",3.46
,137,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-FA-10002988,",",Fasteners,",",4.02,",",0,",",1.97
,138,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-BI-10004781,",",Binders,",",76.18,",",0.2,",",26.66
,139,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",OFF-SU-10001218,",",Supplies,",",65.88,",",0,",",18.45
,140,",",CA-2016-145583,",",,10/19/2016,,",",LC-16885,",",Consumer,",",Roseville,",",95661,",",FUR-FU-10001706,",",Furnishings,",",43.12,",",0,",",20.7
,141,",",CA-2016-110366,",",,9/7/2016,,",",JD-15895,",",Corporate,",",Philadelphia,",",19140,",",FUR-FU-10004848,",",Furnishings,",",82.8,",",0.2,",",10.35
,142,",",CA-2017-106180,",",,9/23/2017,,",",SH-19975,",",Corporate,",",San Francisco,",",94122,",",OFF-AR-10000940,",",Art,",",8.82,",",0,",",2.38
,143,",",CA-2017-106180,",",,9/23/2017,,",",SH-19975,",",Corporate,",",San Francisco,",",94122,",",OFF-EN-10004030,",",Envelopes,",",10.86,",",0,",",5.1
,144,",",CA-2017-106180,",",,9/23/2017,,",",SH-19975,",",Corporate,",",San Francisco,",",94122,",",OFF-PA-10004327,",",Paper,",",143.7,",",0,",",68.98
,145,",",CA-2017-155376,",",,12/27/2017,,",",SG-20080,",",Consumer,",",Independence,",",64055,",",OFF-AP-10001058,",",Appliances,",",839.43,",",0,",",218.25
,146,",",CA-2015-110744,",",,9/12/2015,,",",HA-14920,",",Consumer,",",Pasadena,",",91104,",",OFF-ST-10003656,",",Storage,",",671.93,",",0,",",20.16
,147,",",CA-2014-110072,",",,10/28/2014,,",",MG-17680,",",Home Office,",",Newark,",",43055,",",FUR-FU-10000521,",",Furnishings,",",93.89,",",0.2,",",12.91
,148,",",CA-2016-114489,",",,12/9/2016,,",",JE-16165,",",Corporate,",",Franklin,",",53132,",",TEC-PH-10000215,",",Phones,",",384.45,",",0,",",103.8
,149,",",CA-2016-114489,",",,12/9/2016,,",",JE-16165,",",Corporate,",",Franklin,",",53132,",",TEC-PH-10001448,",",Phones,",",149.97,",",0,",",6
,150,",",CA-2016-114489,",",,12/9/2016,,",",JE-16165,",",Corporate,",",Franklin,",",53132,",",FUR-CH-10000454,",",Chairs,",",1951.84,",",0,",",585.55
,151,",",CA-2016-114489,",",,12/9/2016,,",",JE-16165,",",Corporate,",",Franklin,",",53132,",",OFF-BI-10002735,",",Binders,",",171.55,",",0,",",80.63
,152,",",CA-2016-158834,",",,3/16/2016,,",",TW-21025,",",Home Office,",",Scottsdale,",",85254,",",OFF-AP-10000326,",",Appliances,",",157.92,",",0.2,",",17.77
,153,",",CA-2016-158834,",",,3/16/2016,,",",TW-21025,",",Home Office,",",Scottsdale,",",85254,",",TEC-PH-10001254,",",Phones,",",203.18,",",0.2,",",15.24
,154,",",CA-2015-124919,",",,6/2/2015,,",",SP-20650,",",Corporate,",",San Jose,",",95123,",",OFF-PA-10001950,",",Paper,",",58.38,",",0,",",26.27
,155,",",CA-2015-124919,",",,6/2/2015,,",",SP-20650,",",Corporate,",",San Jose,",",95123,",",OFF-PA-10002254,",",Paper,",",105.52,",",0,",",48.54
,156,",",CA-2015-124919,",",,6/2/2015,,",",SP-20650,",",Corporate,",",San Jose,",",95123,",",OFF-ST-10001590,",",Storage,",",80.88,",",0,",",21.03
,157,",",CA-2015-118948,",",,6/3/2015,,",",NK-18490,",",Home Office,",",Seattle,",",98105,",",OFF-AR-10001547,",",Art,",",6.63,",",0,",",1.79
